id,asset_type_id,name,manufacturer,model,Cell Type,Power Wattage,Power output tolerance ():,Connector type:,Warranty Type,Phase 1 Years,Phase 1 Percent,Phase 2 Years,Phase 2 Percent,Length (in.),Width (in.),Depth (in.),Weight (lbs.)
,5,ReneSola JC325M-24/Abs,ReneSola,JC325M-24/Abs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC330M-24/Abs,ReneSola,JC330M-24/Abs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC330S-24/Abs,ReneSola,JC330S-24/Abs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC335M-24/Abs,ReneSola,JC335M-24/Abs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC335S-24/Abs,ReneSola,JC335S-24/Abs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC340S-24/Abs,ReneSola,JC340S-24/Abs,,,,,Linear,25,80,,,,,,
,5,ReneSola JC345S-24/Abs,ReneSola,JC345S-24/Abs,,,,,Linear,25,80,,,,,,
1928,5,Sharp Solar ND-240QCJ,Sharp Solar,ND-240QCJ,Polycrystalline,240,5,12 AWG with SMK Locking Connector,Linear,25,80,,,64.96,38.97,1.5,41.88
1150,5,Sharp Solar ND-250QCS,Sharp Solar,ND-250QCS,Polycrystalline,250,5,12 AWG with SMK Locking Connector,Linear,25,80,,,77.01,39.06,1.58,57.98
1151,5,Sharp Solar ND-F2Q235 SunSnap,Sharp Solar,ND-F2Q235 SunSnap,Polycrystalline,235,5,12 AWG with SMK Locking Connector,Linear,25,80,,,77.01,39.06,1.58,57.98
1929,5,Sharp Solar ND-F4Q300,Sharp Solar,ND-F4Q300,Polycrystalline,300,5,12 AWG with SMK Locking Connector,Linear,25,80,,,64.96,38.97,1.5,41.88
1153,5,Sharp Solar ND-Q235F4,Sharp Solar,ND-Q235F4,Polycrystalline,235,5,12 AWG with SMK Locking Connector,Linear,25,80,,,62.21,31.81,1.58,33.07
1149,5,Sharp Solar ND-Q245F7,Sharp Solar,ND-Q245F7,Polycrystalline,245,5,12 AWG with SMK Locking Connector,Linear,25,80,,,77.01,39.06,1.58,57.98
1930,5,Sharp Solar ND-Q250F7,Sharp Solar,ND-Q250F7,Polycrystalline,250,5,12 AWG with SMK Locking Connector,Linear,25,80,,,77.55,38.97,1.5,50.7
1938,5,Silfab Solar SLA 245 P,Silfab Solar,SLA 245 P,Polycrystalline,245,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1939,5,Silfab Solar SLA 250 P,Silfab Solar,SLA 250 P,Polycrystalline,250,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1940,5,Silfab Solar SLA 255 P,Silfab Solar,SLA 255 P,Polycrystalline,255,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1941,5,Silfab Solar SLA 260 P,Silfab Solar,SLA 260 P,Polycrystalline,260,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1942,5,Silfab Solar SLA 265 P,Silfab Solar,SLA 265 P,Polycrystalline,265,5,MC4 comparable,Linear,25,82,,,64.96,38.97,1.5,41.88
,5,Silfab Solar SLA250P,Silfab Solar,SLA250P,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SLA255P,Silfab Solar,SLA255P,,,,,Linear,25,82,,,,,,
1931,5,Silfab Solar SLA260M,Silfab Solar,SLA260M,Monocrystalline,260,-2,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
,5,Silfab Solar SLA260P,Silfab Solar,SLA260P,,,,,Linear,25,82,,,,,,
1932,5,Silfab Solar SLA265M,Silfab Solar,SLA265M,Monocrystalline,265,-1,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
,5,Silfab Solar SLA265P,Silfab Solar,SLA265P,,,,,Linear,25,82,,,,,,
1933,5,Silfab Solar SLA270M,Silfab Solar,SLA270M,Monocrystalline,270,0,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1934,5,Silfab Solar SLA275M,Silfab Solar,SLA275M,Monocrystalline,275,1,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1935,5,Silfab Solar SLA280M,Silfab Solar,SLA280M,Monocrystalline,280,2,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1936,5,Silfab Solar SLA285M,Silfab Solar,SLA285M,Monocrystalline,285,3,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
,5,Silfab Solar SLA285X,Silfab Solar,SLA285X,,,,,Linear,25,82,,,,,,
1937,5,Silfab Solar SLA290M,Silfab Solar,SLA290M,Monocrystalline,290,4,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
,5,Silfab Solar SLA290X,Silfab Solar,SLA290X,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SLA295M,Silfab Solar,SLA295M,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SLA295X,Silfab Solar,SLA295X,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SLA300M,Silfab Solar,SLA300M,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SLA300X,Silfab Solar,SLA300X,,,,,Linear,25,82,,,,,,
1949,5,Silfab Solar SLG 295 P,Silfab Solar,SLG 295 P,Polycrystalline,295,5,MC4 comparable,Linear,25,82,,,64.96,38.97,1.5,41.88
1950,5,Silfab Solar SLG 300 P,Silfab Solar,SLG 300 P,Polycrystalline,300,5,MC4 comparable,Linear,25,82,,,64.96,38.97,1.5,41.88
1951,5,Silfab Solar SLG 305 P,Silfab Solar,SLG 305 P,Polycrystalline,305,5,MC4 comparable,Linear,25,82,,,64.96,38.97,1.5,41.88
1952,5,Silfab Solar SLG 310 P,Silfab Solar,SLG 310 P,Polycrystalline,310,5,MC4 comparable,Linear,25,82,,,64.96,38.97,1.5,41.88
1953,5,Silfab Solar SLG 315 P,Silfab Solar,SLG 315 P,Polycrystalline,315,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
,5,Silfab Solar SLG300P,Silfab Solar,SLG300P,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SLG305P,Silfab Solar,SLG305P,,,,,Linear,25,82,,,,,,
1943,5,Silfab Solar SLG310M,Silfab Solar,SLG310M,Monocrystalline,310,5,MC4 comparable,Linear,25,82,,,64.96,38.97,1.5,41.88
,5,Silfab Solar SLG310P,Silfab Solar,SLG310P,,,,,Linear,25,82,,,,,,
1944,5,Silfab Solar SLG315M,Silfab Solar,SLG315M,Monocrystalline,315,5,MC4 comparable,Linear,25,82,,,64.96,38.97,1.5,41.88
,5,Silfab Solar SLG315P,Silfab Solar,SLG315P,,,,,Linear,25,82,,,,,,
1662,5,Silfab Solar SLG320M,Silfab Solar,SLG320M,Monocrystalline,320,5,MC4 comparable,Linear,25,82,,,77.17,39.29,1.97,51.1
1945,5,Silfab Solar SLG325M,Silfab Solar,SLG325M,Monocrystalline,325,5,MC4 comparable,Linear,25,82,,,64.96,38.97,1.5,41.88
1946,5,Silfab Solar SLG330M,Silfab Solar,SLG330M,Monocrystalline,330,5,MC4 comparable,Linear,25,82,,,64.96,38.97,1.5,41.88
1947,5,Silfab Solar SLG335M,Silfab Solar,SLG335M,Monocrystalline,335,5,MC4 comparable,Linear,25,82,,,64.96,38.97,1.5,41.88
,5,Silfab Solar SLG335X,Silfab Solar,SLG335X,,,,,Linear,25,82,,,,,,
1948,5,Silfab Solar SLG340M,Silfab Solar,SLG340M,Monocrystalline,340,5,MC4 comparable,Linear,25,82,,,64.96,38.97,1.5,41.88
,5,Silfab Solar SLG340X,Silfab Solar,SLG340X,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SLG345M,Silfab Solar,SLG345M,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SLG345X,Silfab Solar,SLG345X,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SLG350M,Silfab Solar,SLG350M,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SLG350X,Silfab Solar,SLG350X,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SLG355M,Silfab Solar,SLG355M,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SLG360M,Silfab Solar,SLG360M,,,,,Linear,25,82,,,,,,
1961,5,Silfab Solar SSA 250 P,Silfab Solar,SSA 250 P,Polycrystalline,250,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1962,5,Silfab Solar SSA 255 P,Silfab Solar,SSA 255 P,Polycrystalline,255,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1963,5,Silfab Solar SSA 260 P,Silfab Solar,SSA 260 P,Polycrystalline,260,5,MC4 comparable,Linear,25,82,,,77.79,38.97,1.96,48.5
1964,5,Silfab Solar SSA 265 P,Silfab Solar,SSA 265 P,Polycrystalline,265,5,MC4 comparable,Linear,25,82,,,77.79,38.97,1.96,48.5
,5,Silfab Solar SSA250P,Silfab Solar,SSA250P,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SSA255P,Silfab Solar,SSA255P,,,,,Linear,25,82,,,,,,
1954,5,Silfab Solar SSA260M,Silfab Solar,SSA260M,Monocrystalline,260,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
,5,Silfab Solar SSA260P,Silfab Solar,SSA260P,,,,,Linear,25,82,,,,,,
1955,5,Silfab Solar SSA265M,Silfab Solar,SSA265M,Monocrystalline,265,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
,5,Silfab Solar SSA265P,Silfab Solar,SSA265P,,,,,Linear,25,82,,,,,,
1956,5,Silfab Solar SSA270M,Silfab Solar,SSA270M,Monocrystalline,270,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1957,5,Silfab Solar SSA275M,Silfab Solar,SSA275M,Monocrystalline,275,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1958,5,Silfab Solar SSA280M,Silfab Solar,SSA280M,Monocrystalline,280,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1959,5,Silfab Solar SSA285M,Silfab Solar,SSA285M,Monocrystalline,285,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
1960,5,Silfab Solar SSA290M,Silfab Solar,SSA290M,Monocrystalline,290,5,MC4 comparable,Linear,25,82,,,77.55,38.97,1.5,50.7
,5,Silfab Solar SSA295M,Silfab Solar,SSA295M,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SSA300M,Silfab Solar,SSA300M,,,,,Linear,25,82,,,,,,
1970,5,Silfab Solar SSG 295 P,Silfab Solar,SSG 295 P,Polycrystalline,295,6,MC4 comparable,Linear,25,82,,,77.79,38.97,1.96,48.5
1971,5,Silfab Solar SSG 300 P,Silfab Solar,SSG 300 P,Polycrystalline,300,7,MC4 comparable,Linear,25,82,,,77.79,38.97,1.96,48.5
1972,5,Silfab Solar SSG 305 P,Silfab Solar,SSG 305 P,Polycrystalline,305,8,MC4 comparable,Linear,25,82,,,77.79,38.97,1.96,48.5
1973,5,Silfab Solar SSG 310 P,Silfab Solar,SSG 310 P,Polycrystalline,310,9,MC4 comparable,Linear,25,82,,,77.79,38.97,1.96,48.5
1974,5,Silfab Solar SSG 315 P,Silfab Solar,SSG 315 P,Polycrystalline,315,10,MC4 comparable,Linear,25,82,,,77.79,38.97,1.96,48.5
,5,Silfab Solar SSG300P,Silfab Solar,SSG300P,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SSG305P,Silfab Solar,SSG305P,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SSG310P,Silfab Solar,SSG310P,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SSG315P,Silfab Solar,SSG315P,,,,,Linear,25,82,,,,,,
1965,5,Silfab Solar SSG320M,Silfab Solar,SSG320M,Monocrystalline,320,6,MC4 comparable,Linear,25,82,,,77.79,38.97,1.96,48.5
1966,5,Silfab Solar SSG325M,Silfab Solar,SSG325M,Monocrystalline,325,7,MC4 comparable,Linear,25,82,,,77.79,38.97,1.96,48.5
1967,5,Silfab Solar SSG330M,Silfab Solar,SSG330M,Monocrystalline,330,8,MC4 comparable,Linear,25,82,,,77.79,38.97,1.96,48.5
1968,5,Silfab Solar SSG335M,Silfab Solar,SSG335M,Monocrystalline,335,9,MC4 comparable,Linear,25,82,,,77.79,38.97,1.96,48.5
1969,5,Silfab Solar SSG340M,Silfab Solar,SSG340M,Monocrystalline,340,10,MC4 comparable,Linear,25,82,,,77.79,38.97,1.96,48.5
,5,Silfab Solar SSG345M,Silfab Solar,SSG345M,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SSG350M,Silfab Solar,SSG350M,,,,,Linear,25,82,,,,,,
,5,Silfab Solar SSG355M,Silfab Solar,SSG355M,,,,,Linear,25,82,,,,,,
1975,5,SunEdison F310BzC,SunEdison,F310BzC,Monocrystalline,310,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1981,5,SunEdison F310BzD,SunEdison,F310BzD,Monocrystalline,310,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1986,5,SunEdison F310EzC,SunEdison,F310EzC,Monocrystalline,310,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1992,5,SunEdison F310EzD,SunEdison,F310EzD,Monocrystalline,310,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.96,48.5
1976,5,SunEdison F315BzC,SunEdison,F315BzC,Monocrystalline,315,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1982,5,SunEdison F315BzD,SunEdison,F315BzD,Monocrystalline,315,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1987,5,SunEdison F315EzC,SunEdison,F315EzC,Monocrystalline,315,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.96,48.5
1993,5,SunEdison F315EzD,SunEdison,F315EzD,Monocrystalline,315,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1977,5,SunEdison F320BzC,SunEdison,F320BzC,Monocrystalline,320,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1664,5,SunEdison F320BzD,SunEdison,F320BzD,Monocrystalline,320,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.17,39.29,1.97,51.1
1988,5,SunEdison F320EzC,SunEdison,F320EzC,Monocrystalline,320,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.96,48.5
1994,5,SunEdison F320EzD,SunEdison,F320EzD,Monocrystalline,320,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1978,5,SunEdison F325BzC,SunEdison,F325BzC,Monocrystalline,325,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1983,5,SunEdison F325BzD,SunEdison,F325BzD,Monocrystalline,325,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1989,5,SunEdison F325EzC,SunEdison,F325EzC,Monocrystalline,325,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.96,48.5
1995,5,SunEdison F325EzD,SunEdison,F325EzD,Monocrystalline,325,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1979,5,SunEdison F330BzC,SunEdison,F330BzC,Monocrystalline,330,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1984,5,SunEdison F330BzD,SunEdison,F330BzD,Monocrystalline,330,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1990,5,SunEdison F330EzC,SunEdison,F330EzC,Monocrystalline,330,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.96,48.5
1996,5,SunEdison F330EzD,SunEdison,F330EzD,Monocrystalline,330,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1980,5,SunEdison F335BzC,SunEdison,F335BzC,Monocrystalline,335,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1985,5,SunEdison F335BzD,SunEdison,F335BzD,Monocrystalline,335,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1991,5,SunEdison F335EzC,SunEdison,F335EzC,Monocrystalline,335,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.96,48.5
1997,5,SunEdison F335EzD,SunEdison,F335EzD,Monocrystalline,335,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
1998,5,SunEdison R330BzC,SunEdison,R330BzC,Monocrystalline,330,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,77.79,38.97,1.37,46.73
2004,5,SunEdison R330EzC,SunEdison,R330EzC,Monocrystalline,330,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,64.57,38.98,1.38,40.8
1999,5,SunEdison R335BzC,SunEdison,R335BzC,Monocrystalline,335,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,61.3,41.2,1.8,41
2005,5,SunEdison R335EzC,SunEdison,R335EzC,Monocrystalline,335,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,64.57,38.98,1.38,40.8
2000,5,SunEdison R340BzC,SunEdison,R340BzC,Monocrystalline,340,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,61.3,41.2,1.8,41
2006,5,SunEdison R340EzC,SunEdison,R340EzC,Monocrystalline,340,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,64.57,38.98,1.38,40.8
2001,5,SunEdison R345BzC,SunEdison,R345BzC,Monocrystalline,345,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,61.4,41.2,1.81,41
2007,5,SunEdison R345EzC,SunEdison,R345EzC,Monocrystalline,345,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,64.57,38.98,1.38,40.8
2002,5,SunEdison R350BzC,SunEdison,R350BzC,Monocrystalline,350,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,61.4,41.2,1.81,41
2008,5,SunEdison R350EzC,SunEdison,R350EzC,Monocrystalline,350,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,64.57,38.98,1.57,43.4
2003,5,SunEdison R355BzC,SunEdison,R355BzC,Monocrystalline,355,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,64.57,38.98,1.38,40.8
2009,5,SunEdison R355EzC,SunEdison,R355EzC,Monocrystalline,355,5,"Amphenol H4 (_39); Bizlink S418 (_34, _35)",Linear,25,80.4,,,64.57,38.98,1.57,43.4
1277,5,SunPower E19-320,SunPower,E19-320,Monocrystalline,320,5,"IP-65, MC4 Compatible",Linear,25,87,,,62.21,31.81,1.58,33.07
1278,5,SunPower E20-327,SunPower,E20-327,Monocrystalline,327,5,"IP-65, MC4 Compatible",Linear,25,87,,,62.21,31.81,1.58,33.07
,5,SunPower SPR-P17-330-COM,SunPower,SPR-P17-330-COM,,,,,Linear,25,82.6,,,,,,
,5,SunPower SPR-P17-335-COM,SunPower,SPR-P17-335-COM,,,,,Linear,25,82.6,,,,,,
,5,SunPower SPR-P17-335-COM 1500V,SunPower,SPR-P17-335-COM 1500V,,,,,Linear,25,82.6,,,,,,
,5,SunPower SPR-P17-340-COM,SunPower,SPR-P17-340-COM,,,,,Linear,25,82.6,,,,,,
,5,SunPower SPR-P17-340-COM 1500V,SunPower,SPR-P17-340-COM 1500V,,,,,Linear,25,82.6,,,,,,
,5,SunPower SPR-P17-345-COM,SunPower,SPR-P17-345-COM,,,,,Linear,25,82.6,,,,,,
,5,SunPower SPR-P17-345-COM 1500V,SunPower,SPR-P17-345-COM 1500V,,,,,Linear,25,82.6,,,,,,
,5,SunPower SPR-P17-350-COM,SunPower,SPR-P17-350-COM,,,,,Linear,25,82.6,,,,,,
,5,SunPower SPR-P17-350-COM 1500V,SunPower,SPR-P17-350-COM 1500V,,,,,Linear,25,82.6,,,,,,
,5,SunPower SPR-P17-355-COM 1500V,SunPower,SPR-P17-355-COM 1500V,,,,,Linear,25,82.6,,,,,,
,5,SunPower SPR-X21-345,SunPower,SPR-X21-345,,,,,Linear,25,87,,,,,,
1283,5,SunPower SPR-X21-335-BLK,SunPower,SPR-X21-335-BLK,Monocrystalline,335,5,MC4 Compatible,Linear,25,87,,,62.21,31.81,1.58,33.07
1284,5,SunPower SPR-X21-345,SunPower,SPR-X21-345,Monocrystalline,345,5,MC4 Compatible,Linear,25,87,,,52.13,39.06,1.58,35.49
2014,5,Yingli Solar YL240P-29b,Yingli Solar,YL240P-29b,Polycrystalline,240,3,MC4 / IP67 or Amphenol H4 / IP68,Linear,25,80,,,77.6,39.4,1.57,56.2
,5,Yingli Solar YL240P-29b Zep,Yingli Solar,YL240P-29b Zep,,,,,Linear,25,80.2,,,,,,
2013,5,Yingli Solar YL245P-29b,Yingli Solar,YL245P-29b,Polycrystalline,245,3,MC4 / IP67 or Amphenol H4 / IP68,Linear,25,80,,,77.6,39.4,1.57,56.2
,5,Yingli Solar YL245P-29b Zep,Yingli Solar,YL245P-29b Zep,,,,,Linear,25,80.2,,,,,,
2012,5,Yingli Solar YL250P-29b,Yingli Solar,YL250P-29b,Polycrystalline,250,3,MC4 / IP67 or Amphenol H4 / IP68,Linear,25,80,,,77.6,39.4,1.57,56.2
,5,Yingli Solar YL250P-29b Zep,Yingli Solar,YL250P-29b Zep,,,,,Linear,25,80.2,,,,,,
2011,5,Yingli Solar YL255P-29b,Yingli Solar,YL255P-29b,Polycrystalline,255,3,MC4 / IP67 or Amphenol H4 / IP68,Linear,25,80,,,77.6,39.4,1.57,56.2
,5,Yingli Solar YL255P-29b Zep,Yingli Solar,YL255P-29b Zep,,,,,Linear,25,80.2,,,,,,
2010,5,Yingli Solar YL260P-29b,Yingli Solar,YL260P-29b,Polycrystalline,260,3,MC4 / IP67 or Amphenol H4 / IP68,Linear,25,80,,,77.6,39.4,1.57,56.2
,5,Yingli Solar YL260P-29b Zep,Yingli Solar,YL260P-29b Zep,,,,,Linear,25,80.2,,,,,,
2015,5,Yingli Solar YL260P-29b-Amp,Yingli Solar,YL260P-29b-Amp,Polycrystalline,260,3,Amphenol H4 / IP68,Linear,25,80,,,77.6,39.4,1.57,56.2
,5,Yingli Solar YL265P-29b,Yingli Solar,YL265P-29b,,,,,Linear,25,80.2,,,,,,
,5,Yingli Solar YL270D-30b,Yingli Solar,YL270D-30b,,,,,Linear,25,80.2,,,,,,
,5,Yingli Solar YL270P-29b,Yingli Solar,YL270P-29b,,,,,Linear,25,80.2,,,,,,
,5,Yingli Solar YL275D-30b,Yingli Solar,YL275D-30b,,,,,Linear,25,80.2,,,,,,
,5,Yingli Solar YL280D-30b,Yingli Solar,YL280D-30b,,,,,Linear,25,80.2,,,,,,
,5,Yingli Solar YL285D-30b,Yingli Solar,YL285D-30b,,,,,Linear,25,80.2,,,,,,
,5,Yingli Solar YL290D-30b,Yingli Solar,YL290D-30b,,,,,Linear,25,80.2,,,,,,
1325,5,Yingli Solar YL295P-35b,Yingli Solar,YL295P-35b,Polycrystalline,295,3,MC4 / IP67 or Amphenol H4 / IP68,Linear,25,80,,,52.13,39.06,1.58,35.49
1355,5,Yingli Solar YL300P-35b,Yingli Solar,YL300P-35b,Polycrystalline,300,3,MC4 / IP67 or Amphenol H4 / IP68,Linear,25,80,,,64.57,39.06,1.58,41.45
,5,Yingli Solar YL300P-35b 1500V,Yingli Solar,YL300P-35b 1500V,,,,,Linear,25,80.2,,,,,,
1356,5,Yingli Solar YL305P-35b,Yingli Solar,YL305P-35b,Polycrystalline,305,3,MC4 / IP67 or Amphenol H4 / IP68,Linear,25,80,,,64.57,39.06,1.58,41.45
,5,Yingli Solar YL305P-35b 1500V,Yingli Solar,YL305P-35b 1500V,,,,,Linear,25,80.2,,,,,,
1357,5,Yingli Solar YL310P-35b,Yingli Solar,YL310P-35b,Polycrystalline,310,3,MC4 / IP67 or Amphenol H4 / IP68,Linear,25,80,,,64.57,39.06,1.58,41.45
,5,Yingli Solar YL310P-35b 1500V,Yingli Solar,YL310P-35b 1500V,,,,,Linear,25,80.2,,,,,,
,5,Yingli Solar YL315D-36b,Yingli Solar,YL315D-36b,,,,,Linear,25,80.2,,,,,,
2016,5,Yingli Solar YL315P-35b,Yingli Solar,YL315P-35b,Polycrystalline,315,3,MC4 / IP67 or Amphenol H4 / IP68,Linear,25,80,,,77.6,39.4,1.57,56.2
,5,Yingli Solar YL315P-35b 1500V,Yingli Solar,YL315P-35b 1500V,,,,,Linear,25,80.2,,,,,,
,5,Yingli Solar YL320D-36b,Yingli Solar,YL320D-36b,,,,,Linear,25,80.2,,,,,,
2017,5,Yingli Solar YL320P-35b,Yingli Solar,YL320P-35b,Polycrystalline,320,3,MC4 / IP67 or Amphenol H4 / IP68,Linear,25,80,,,77.6,39.4,1.57,56.2
,5,Yingli Solar YL320P-35b 1500V,Yingli Solar,YL320P-35b 1500V,,,,,Linear,25,80.2,,,,,,
,5,Yingli Solar YL325D-36b,Yingli Solar,YL325D-36b,,,,,Linear,25,80.2,,,,,,
,5,Yingli Solar YL330D-36b,Yingli Solar,YL330D-36b,,,,,Linear,25,80.2,,,,,,
,5,Yingli Solar YL335D-36b,Yingli Solar,YL335D-36b,,,,,Linear,25,80.2,,,,,,
,5,Yingli Solar YL340D-36b,Yingli Solar,YL340D-36b,,,,,Linear,25,80.2,,,,,,
